Date,Period,Market Index Data Provider Id,Volume,Price,,?/MWh
17-Apr,34,25570.5835,847.55,30.17,23.54,30.17
17-Apr,35,29053.068,798.6,36.38,23.56,36.38
17-Apr,36,32719.901,920.65,35.54,23.58,35.54
17-Apr,37,34606.605,953.35,36.3,23.6,36.3
17-Apr,38,32006.7,874.5,36.6,23.63,36.6
17-Apr,39,18401.033,485.9,37.87,23.65,37.87
17-Apr,40,19088.794,464.9,41.06,23.67,41.06
17-Apr,41,16403.409,370.95,44.22,23.69,44.22
17-Apr,42,25098.79,509,49.31,23.71,49.31
17-Apr,43,23949.972,556.2,43.06,23.73,43.06
17-Apr,44,21155.152,574.4,36.83,23.75,36.83
17-Apr,45,28902.688,799.3,36.16,23.77,36.16
17-Apr,46,45540.0675,1332.75,34.17,23.79,34.17
17-Apr,47,14065.545,424.3,33.15,23.81,33.15
17-Apr,48,11945.598,384.35,31.08,23.83,31.08
17-Apr,1,15907.7,542,29.35,23.85,29.35
17-Apr,2,16011.876,563.6,28.41,23.88,28.41
17-Apr,3,15065.616,541.15,27.84,23.9,27.84
17-Apr,4,10216.713,313.3,32.61,23.92,32.61
17-Apr,5,7431.465,226.5,32.81,23.94,32.81
17-Apr,6,12743.523,379.95,33.54,23.96,33.54
17-Apr,7,13206.31,377,35.03,23.98,35.03
17-Apr,8,13882.275,390.5,35.55,24,35.55
17-Apr,9,13844.0675,382.75,36.17,24.02,36.17
17-Apr,10,12658.88,358,35.36,24.04,35.36
17-Apr,11,14511.6,348,41.7,24.06,41.7
17-Apr,12,12178.05,285,42.73,24.08,42.73
17-Apr,13,32992.8445,686.35,48.07,24.1,48.07
17-Apr,14,25372.062,659.7,38.46,24.13,38.46
17-Apr,15,20802.86,516.2,40.3,24.15,40.3
17-Apr,16,22646.6625,453.75,49.91,24.17,49.91
17-Apr,17,28467.504,534.3,53.28,24.19,53.28
17-Apr,18,27389.278,533.8,51.31,24.21,51.31
17-Apr,19,31459.131,722.7,43.53,24.23,43.53
17-Apr,20,23246.157,565.05,41.14,24.25,41.14
17-Apr,21,25916.128,637.7,40.64,24.27,40.64
17-Apr,22,32003.86,791,40.46,24.29,40.46
17-Apr,23,28925.046,840.6,34.41,24.31,34.41
17-Apr,24,26923.774,800.35,33.64,24.33,33.64
17-Apr,25,28360.202,843.05,33.64,24.35,33.64
17-Apr,26,30229.092,902.9,33.48,24.38,33.48
17-Apr,27,32401.05,1008.75,32.12,24.4,32.12
17-Apr,28,34776.8685,1076.35,32.31,24.42,32.31
17-Apr,29,42193.131,1299.85,32.46,24.44,32.46
17-Apr,30,45632.469,1402.35,32.54,24.46,32.54
17-Apr,31,36171.985,1055.5,34.27,24.48,34.27
17-Apr,32,33305.2495,970.15,34.33,24.5,34.33
17-Apr,33,33929.9,976.4,34.75,24.52,34.75
17-Apr,34,32454.912,905.55,35.84,24.54,35.84
17-Apr,35,24542.703,678.35,36.18,24.56,36.18
17-Apr,36,22162.132,619.4,35.78,24.58,35.78
17-Apr,37,25901.813,721.7,35.89,24.6,35.89
17-Apr,38,33143.34,890.95,37.2,24.63,37.2
17-Apr,39,45503.3775,1059.45,42.95,24.65,42.95
17-Apr,40,43232.64,1012,42.72,24.67,42.72
17-Apr,41,44902.276,1050.1,42.76,24.69,42.76
17-Apr,42,44615.572,1012.15,44.08,24.71,44.08
17-Apr,43,56645.2105,1341.35,42.23,24.73,42.23
17-Apr,44,59863.02,1549.25,38.64,24.75,38.64
17-Apr,45,77216.0445,1931.85,39.97,24.77,39.97
17-Apr,46,82355.28,2100.9,39.2,24.79,39.2
17-Apr,47,13915.775,406.3,34.25,24.81,34.25
17-Apr,48,13890.03,429.5,32.34,24.83,32.34
17-Apr,1,12458.14,409,30.46,24.85,30.46
17-Apr,2,11816.0065,392.95,30.07,24.88,30.07
17-Apr,3,17971.875,532.5,33.75,24.9,33.75
17-Apr,4,13715.352,394.8,34.74,24.92,34.74
17-Apr,5,12073.6,352,34.3,24.94,34.3
17-Apr,6,15318.675,463.5,33.05,24.96,33.05
17-Apr,7,14069.848,458.6,30.68,24.98,30.68
17-Apr,8,15013.92,496,30.27,25,30.27
17-Apr,9,13696.08,447,30.64,25.02,30.64
17-Apr,10,12395.7425,400.25,30.97,25.04,30.97
17-Apr,11,9794.5975,263.65,37.15,25.06,37.15
17-Apr,12,12948.375,322.5,40.15,25.08,40.15
17-Apr,13,25271.9,566,44.65,25.1,44.65
17-Apr,14,34435.105,936.5,36.77,25.13,36.77
17-Apr,15,22542.834,641.15,35.16,25.15,35.16
17-Apr,16,18080.612,358.6,50.42,25.17,50.42
17-Apr,17,38902.752,671.2,57.96,25.19,57.96
17-Apr,18,37047.166,726.7,50.98,25.21,50.98
17-Apr,19,41198.2225,907.25,45.41,25.23,45.41
17-Apr,20,34637.35,887,39.05,25.25,39.05
17-Apr,21,31039.265,853.9,36.35,25.27,36.35
17-Apr,22,35823.66,1006,35.61,25.29,35.61
17-Apr,23,32755.226,983.05,33.32,25.31,33.32
17-Apr,24,34142.88,1028.4,33.2,25.33,33.2
17-Apr,25,37427.291,1108.3,33.77,25.35,33.77
17-Apr,26,41604.125,1247.5,33.35,25.38,33.35
17-Apr,27,50256.7825,1506.95,33.35,25.4,33.35
17-Apr,28,49227.424,1475.2,33.37,25.42,33.37
17-Apr,29,56367.376,1679.6,33.56,25.44,33.56
17-Apr,30,56307.656,1666.4,33.79,25.46,33.79
17-Apr,31,41273.1,1137,36.3,25.48,36.3
17-Apr,32,40345.18,1091,36.98,25.5,36.98
17-Apr,33,41328.72,1098,37.64,25.52,37.64
17-Apr,34,36098.7525,927.75,38.91,25.54,38.91
17-Apr,35,44655.165,904.5,49.37,25.56,49.37
17-Apr,36,48730.15,960.2,50.75,25.58,50.75
17-Apr,37,53043.2,1024,51.8,25.6,51.8
17-Apr,38,58076.125,1082.5,53.65,25.63,53.65
17-Apr,39,41835.616,722.3,57.92,25.65,57.92
17-Apr,40,47182.1155,810.55,58.21,25.67,58.21
17-Apr,41,47640.2295,811.45,58.71,25.69,58.71
17-Apr,42,49805.78,821.2,60.65,25.71,60.65
17-Apr,43,44145.878,756.7,58.34,25.73,58.34
17-Apr,44,41747.0025,875.75,47.67,25.75,47.67
17-Apr,45,43794.55,961.25,45.56,25.77,45.56
17-Apr,46,65584.323,1516.05,43.26,25.79,43.26
17-Apr,47,18209.0825,412.25,44.17,25.81,44.17
17-Apr,48,14679.84,385.5,38.08,25.83,38.08
17-Apr,1,12370.4775,366.75,33.73,25.85,33.73
17-Apr,2,11899.125,377.75,31.5,25.88,31.5
17-Apr,3,16514.279,526.1,31.39,25.9,31.39
17-Apr,4,15436.575,472.5,32.67,25.92,32.67
17-Apr,5,15560.496,481.6,32.31,25.94,32.31
17-Apr,6,16302.397,502.85,32.42,25.96,32.42
17-Apr,7,10860.08,287,37.84,25.98,37.84
17-Apr,8,12197.506,322.6,37.81,26,37.81
17-Apr,9,11229.855,281.45,39.9,26.02,39.9
17-Apr,10,12201.6195,316.35,38.57,26.04,38.57
17-Apr,11,12741.3,330,38.61,26.06,38.61
17-Apr,12,15594.501,395.9,39.39,26.08,39.39
17-Apr,13,36295,829.6,43.75,26.1,43.75
17-Apr,14,29305.92,712,41.16,26.13,41.16
17-Apr,15,17978,449.45,40,26.15,40
17-Apr,16,23261.343,471.45,49.34,26.17,49.34
17-Apr,17,29659.4205,678.55,43.71,26.19,43.71
17-Apr,18,29570.008,724.4,40.82,26.21,40.82
17-Apr,19,30556.282,722.2,42.31,26.23,42.31
17-Apr,20,34265.815,862.25,39.74,26.25,39.74
17-Apr,21,28896.2755,732.85,39.43,26.27,39.43
17-Apr,22,26381.2755,685.05,38.51,26.29,38.51
17-Apr,23,27802.0725,625.75,44.43,26.31,44.43
17-Apr,24,29486.82,623.4,47.3,26.33,47.3
17-Apr,25,25775.3,565,45.62,26.35,45.62
17-Apr,26,40842.45,832.5,49.06,26.38,49.06
17-Apr,27,38803.82,757,51.26,26.4,51.26
17-Apr,28,33706.5,690,48.85,26.42,48.85
17-Apr,29,33410.52,707.85,47.2,26.44,47.2
17-Apr,30,30455.9325,677.25,44.97,26.46,44.97
17-Apr,31,38273.49,953.5,40.14,26.48,40.14
17-Apr,32,26726.21,629,42.49,26.5,42.49
17-Apr,33,28352.355,667.9,42.45,26.52,42.45
17-Apr,34,29314.467,611.1,47.97,26.54,47.97
17-Apr,35,53533.41,842.25,63.56,26.56,63.56
17-Apr,36,53844.215,828.5,64.99,26.58,64.99
17-Apr,37,70821.5,985,71.9,26.6,71.9
17-Apr,38,78186.6675,1019.25,76.71,26.63,76.71
17-Apr,39,61633.185,883.25,69.78,26.65,69.78
17-Apr,40,67082.512,966.05,69.44,26.67,69.44
17-Apr,41,65304.1875,916.55,71.25,26.69,71.25
17-Apr,42,81355.1125,1110.65,73.25,26.71,73.25
17-Apr,43,60867.927,917.1,66.37,26.73,66.37
17-Apr,44,38968.9635,763.05,51.07,26.75,51.07
17-Apr,45,46609.128,997.2,46.74,26.77,46.74
17-Apr,46,59938.775,1397.5,42.89,26.79,42.89
17-Apr,47,20467.94,463.6,44.15,26.81,44.15
17-Apr,48,17935.028,448.6,39.98,26.83,39.98
17-Apr,1,7145.235,205.5,34.77,26.85,34.77
17-Apr,2,11197.8435,316.95,35.33,26.88,35.33
17-Apr,3,9400.755,248.5,37.83,26.9,37.83
17-Apr,4,9045.69,247.15,36.6,26.92,36.6
17-Apr,5,8272.39,206.5,40.06,26.94,40.06
17-Apr,6,8350.272,228.9,36.48,26.96,36.48
17-Apr,7,8325.963,230.7,36.09,26.98,36.09
17-Apr,8,5536.64,164,33.76,27,33.76
17-Apr,9,7711.753,239.05,32.26,27.02,32.26
17-Apr,10,10162.75,325,31.27,27.04,31.27
17-Apr,11,9733.017,272.1,35.77,27.06,35.77
17-Apr,12,10362.542,286.1,36.22,27.08,36.22
17-Apr,13,13900.41,353.7,39.3,27.1,39.3
17-Apr,14,29485.539,845.1,34.89,27.13,34.89
17-Apr,15,12217.968,368.9,33.12,27.15,33.12
17-Apr,16,18437.025,366.25,50.34,27.17,50.34
17-Apr,17,22917.3175,439.45,52.15,27.19,52.15
17-Apr,18,18850.896,480.4,39.24,27.21,39.24
17-Apr,19,22463.242,560.6,40.07,27.23,40.07
17-Apr,20,24940.3875,678.65,36.75,27.25,36.75
17-Apr,21,25439.04,657,38.72,27.27,38.72
17-Apr,22,26087.3125,719.65,36.25,27.29,36.25
17-Apr,23,33080.094,916.6,36.09,27.31,36.09
17-Apr,24,35737.264,1006.4,35.51,27.33,35.51
17-Apr,25,34786.017,968.7,35.91,27.35,35.91
17-Apr,26,38265.0335,1072.15,35.69,27.38,35.69
17-Apr,27,41091.134,1082.2,37.97,27.4,37.97
17-Apr,28,42949.764,1158.3,37.08,27.42,37.08
17-Apr,29,41336.35,1105.25,37.4,27.44,37.4
17-Apr,30,39595.62,1071.6,36.95,27.46,36.95
17-Apr,31,29186.325,798.75,36.54,27.48,36.54
17-Apr,32,28882.2,740,39.03,27.5,39.03
17-Apr,33,26102.24,656,39.79,27.52,39.79
17-Apr,34,19583.22,426,45.97,27.54,45.97
17-Apr,35,34750.471,653.45,53.18,27.56,53.18
17-Apr,36,30519.225,584.1,52.25,27.58,52.25
17-Apr,37,42773.346,765.45,55.88,27.6,55.88
17-Apr,38,38332.75,668.75,57.32,27.63,57.32
17-Apr,39,32007.9955,488.15,65.57,27.65,65.57
17-Apr,40,35805.435,558.5,64.11,27.67,64.11
17-Apr,41,43812.3,673,65.1,27.69,65.1
17-Apr,42,39475.41,597.75,66.04,27.71,66.04
17-Apr,43,27541.05,445,61.89,27.73,61.89
17-Apr,44,32060.319,750.3,42.73,27.75,42.73
17-Apr,45,39984.2865,977.85,40.89,27.77,40.89
17-Apr,46,49275.6845,1237.15,39.83,27.79,39.83
17-Apr,47,23491.0845,583.05,40.29,27.81,40.29
17-Apr,48,12076.766,302.6,39.91,27.83,39.91
17-Apr,1,10599.855,274.75,38.58,27.85,38.58
17-Apr,2,12021.1,330.25,36.4,27.88,36.4
17-Apr,3,15376.2,420,36.61,27.9,36.61
17-Apr,4,14931.9905,367.15,40.67,27.92,40.67
17-Apr,5,11810.862,308.7,38.26,27.94,38.26
17-Apr,6,11366.3585,306.95,37.03,27.96,37.03
17-Apr,7,10757.411,298.9,35.99,27.98,35.99
17-Apr,8,9413.8605,252.45,37.29,28,37.29
17-Apr,9,8327.3295,218.05,38.19,28.02,38.19
17-Apr,10,8216.5785,215.15,38.19,28.04,38.19
17-Apr,11,4585.4925,113.25,40.49,28.06,40.49
17-Apr,12,9442.698,240.15,39.32,28.08,39.32
17-Apr,13,20424.6875,466.85,43.75,28.1,43.75
17-Apr,14,40683.55,1040.5,39.1,28.13,39.1
17-Apr,15,30361.041,692.7,43.83,28.15,43.83
17-Apr,16,31319.1265,461.05,67.93,28.17,67.93
17-Apr,17,31961.921,379.1,84.31,28.19,84.31
17-Apr,18,39003.2445,538.05,72.49,28.21,72.49
17-Apr,19,26914.524,411.6,65.39,28.23,65.39
17-Apr,20,32220.576,489.6,65.81,28.25,65.81
17-Apr,21,28445.436,440.4,64.59,28.27,64.59
17-Apr,22,35602.686,582.6,61.11,28.29,61.11
17-Apr,23,21853.602,420.1,52.02,28.31,52.02
17-Apr,24,23918.65,461.75,51.8,28.33,51.8
17-Apr,25,24736.11,482.75,51.24,28.35,51.24
17-Apr,26,32891.1375,653.25,50.35,28.38,50.35
17-Apr,27,22697.636,507.55,44.72,28.4,44.72
17-Apr,28,26370.3625,619.75,42.55,28.42,42.55
17-Apr,29,24495.2,571.25,42.88,28.44,42.88
17-Apr,30,27697.796,660.1,41.96,28.46,41.96
17-Apr,31,24603.701,518.3,47.47,28.48,47.47
17-Apr,32,25525.728,539.2,47.34,28.5,47.34
17-Apr,33,27412.9,587,46.7,28.52,46.7
17-Apr,34,23726.754,462.6,51.29,28.54,51.29
17-Apr,35,27755.342,475.1,58.42,28.56,58.42
17-Apr,36,34814.822,537.1,64.82,28.58,64.82
17-Apr,37,39850.847,594.7,67.01,28.6,67.01
17-Apr,38,43774.17,641.85,68.2,28.63,68.2
17-Apr,39,33681.48,530.25,63.52,28.65,63.52
17-Apr,40,37189.71,669,55.59,28.67,55.59
17-Apr,41,38102.313,735.85,51.78,28.69,51.78
17-Apr,42,34323.9,633.75,54.16,28.71,54.16
17-Apr,43,30561.1175,550.75,55.49,28.73,55.49
17-Apr,44,29945.16,612,48.93,28.75,48.93
17-Apr,45,24961.3875,491.85,50.75,28.77,50.75
17-Apr,46,40120.434,981.9,40.86,28.79,40.86
17-Apr,47,28629.6105,532.05,53.81,28.81,53.81
17-Apr,48,20060.0745,414.55,48.39,28.83,48.39
17-Apr,1,14755.9525,349.75,42.19,28.85,42.19
17-Apr,2,19639.452,493.95,39.76,28.88,39.76
17-Apr,3,14661.3225,375.45,39.05,28.9,39.05
17-Apr,4,10311.492,248.35,41.52,28.92,41.52
17-Apr,5,11986.388,281.9,42.52,28.94,42.52
17-Apr,6,15582.1095,361.45,43.11,28.96,43.11
17-Apr,7,5703.7195,147.65,38.63,28.98,38.63
17-Apr,8,9656.0235,225.45,42.83,29,42.83
17-Apr,9,19120.398,411.9,46.42,29.02,46.42
17-Apr,10,20175.7725,449.85,44.85,29.04,44.85
17-Apr,11,13647.867,316.95,43.06,29.06,43.06
17-Apr,12,25462.888,761.45,33.44,29.08,33.44
17-Apr,13,28212.1505,782.15,36.07,29.1,36.07
17-Apr,14,24566.5615,662.35,37.09,29.13,37.09
17-Apr,15,27308.2815,623.05,43.83,29.15,43.83
17-Apr,16,18849.159,380.1,49.59,29.17,49.59
17-Apr,17,20260.022,363.8,55.69,29.19,55.69
17-Apr,18,27667.92,451.5,61.28,29.21,61.28
17-Apr,19,22721.125,395.15,57.5,29.23,57.5
17-Apr,20,27623.5,505,54.7,29.25,54.7
17-Apr,21,21557.011,423.85,50.86,29.27,50.86
17-Apr,22,25107.06,523.5,47.96,29.29,47.96
17-Apr,23,18235.5705,459.45,39.69,29.31,39.69
17-Apr,24,17851.3335,450.45,39.63,29.33,39.63
17-Apr,25,17283.7005,432.85,39.93,29.35,39.93
17-Apr,26,15915.264,435.2,36.57,29.38,36.57
17-Apr,27,17243.31,471,36.61,29.4,36.61
17-Apr,28,18107.4,515,35.16,29.42,35.16
17-Apr,29,22606.461,659.85,34.26,29.44,34.26
17-Apr,30,27947.4015,871.45,32.07,29.46,32.07
17-Apr,31,26572.26,858,30.97,29.48,30.97
17-Apr,32,30714.3875,996.25,30.83,29.5,30.83
17-Apr,33,25595.086,822.2,31.13,29.52,31.13
17-Apr,34,28243.635,867.7,32.55,29.54,32.55
17-Apr,35,27713.84,654.4,42.35,29.56,42.35
17-Apr,36,28233.843,651.45,43.34,29.58,43.34
17-Apr,37,22437.42,489.9,45.8,29.6,45.8
17-Apr,38,23202.025,496.3,46.75,29.63,46.75
17-Apr,39,23563.4175,467.25,50.43,29.65,50.43
17-Apr,40,18992.23,399.5,47.54,29.67,47.54
17-Apr,41,18990.765,419.5,45.27,29.69,45.27
17-Apr,42,22209.286,441.8,50.27,29.71,50.27
17-Apr,43,32234.678,643.15,50.12,29.73,50.12
17-Apr,44,28735.0865,716.05,40.13,29.75,40.13
17-Apr,45,29658.3,730.5,40.6,29.77,40.6
17-Apr,46,45244.64,1136.8,39.8,29.79,39.8
17-Apr,47,26561.0975,603.25,44.03,29.81,44.03
17-Apr,48,18868.0375,433.25,43.55,29.83,43.55
17-Apr,1,16032.114,394.2,40.67,29.85,40.67
17-Apr,2,13109.448,323.85,40.48,29.88,40.48
17-Apr,3,11528.244,298.35,38.64,29.9,38.64
17-Apr,4,21575.84,457.6,47.15,29.92,47.15
17-Apr,5,12273.408,304.4,40.32,29.94,40.32
17-Apr,6,12133.69,325.3,37.3,29.96,37.3
17-Apr,7,14681.1195,404.55,36.29,29.98,36.29
17-Apr,8,13910.299,378.1,36.79,30,36.79
17-Apr,9,14813.7,402,36.85,30.02,36.85
17-Apr,10,14016.742,396.85,35.32,30.04,35.32
17-Apr,11,17119.332,552.95,30.96,30.06,30.96
17-Apr,12,16723.672,558.2,29.96,30.08,29.96
17-Apr,13,18128.978,599.9,30.22,30.1,30.22
17-Apr,14,18887.03,607.3,31.1,30.13,31.1
17-Apr,15,13788.06,401.75,34.32,30.15,34.32
17-Apr,16,19124.279,556.1,34.39,30.17,34.39
17-Apr,17,17594.9455,571.45,30.79,30.19,30.79
17-Apr,18,15660.9495,544.35,28.77,30.21,28.77
17-Apr,19,21622.86,786,27.51,30.23,27.51
17-Apr,20,21671.388,759.6,28.53,30.25,28.53
17-Apr,21,20576.43,725.8,28.35,30.27,28.35
17-Apr,22,19608.379,689.95,28.42,30.29,28.42
17-Apr,23,7449.375,262.5,28.37857143,30.31,28.37857143
17-Apr,24,15571.195,546.5,28.49258005,30.33,28.49258005
17-Apr,25,18639.43,653.9,28.50501606,30.35,28.50501606
17-Apr,26,20796.5285,762.35,27.2795022,30.38,27.2795022
17-Apr,27,15517.665,628.5,24.69,30.4,24.69
17-Apr,28,15363.04,623.5,24.64,30.42,24.64
17-Apr,29,15264.48,619.5,24.64,30.44,24.64
17-Apr,30,17567.362,705.8,24.89,30.46,24.89
17-Apr,31,36135.99,1216.7,29.7,30.48,29.7
17-Apr,32,38365.951,1300.1,29.51,30.5,29.51
17-Apr,33,33657.072,1130.95,29.76,30.52,29.76
17-Apr,34,38176.4625,1217.75,31.35,30.54,31.35
17-Apr,35,44322.25,1266.35,35,30.56,35
17-Apr,36,47320.092,1355.1,34.92,30.58,34.92
17-Apr,37,33814.3,962,35.15,30.6,35.15
17-Apr,38,33740.142,888.6,37.97,30.63,37.97
17-Apr,39,33358.36,763,43.72,30.65,43.72
17-Apr,40,25180.017,613.1,41.07,30.67,41.07
17-Apr,41,25839.966,622.95,41.48,30.69,41.48
17-Apr,42,34122.04,746,45.74,30.71,45.74
17-Apr,43,32143.459,739.1,43.49,30.73,43.49
17-Apr,44,34394.237,896.15,38.38,30.75,38.38
17-Apr,45,36465.075,942.25,38.7,30.77,38.7
17-Apr,46,43187.799,1177.1,36.69,30.79,36.69
17-Apr,47,26644.04,746.75,35.68,30.81,35.68
17-Apr,48,14593.786,468.35,31.16,30.83,31.16
17-May,6,17209.7475,464.25,37.07,1.1,37.07
17-May,7,16021.615,428.5,37.39,1.13,37.39
17-May,8,16534.252,435.8,37.94,1.15,37.94
17-May,9,17921.841,468.3,38.27,1.17,38.27
17-May,10,20348.3205,511.65,39.77,1.19,39.77
17-May,11,26360.57,669.05,39.4,1.21,39.4
17-May,12,28812.0395,753.65,38.23,1.23,38.23
17-May,13,38500.827,905.05,42.54,1.25,42.54
17-May,14,50378.601,1185.1,42.51,1.27,42.51
17-May,15,24820.26,621.75,39.92,1.29,39.92
17-May,16,18153.7875,424.65,42.75,1.31,42.75
17-May,17,26992.0875,561.75,48.05,1.33,48.05
17-May,18,27156.293,536.05,50.66,1.35,50.66
17-May,19,21589.3825,421.75,51.19,1.38,51.19
17-May,20,17474.22,377.25,46.32,1.4,46.32
17-May,21,20039.01,448.3,44.7,1.42,44.7
17-May,22,19271.275,457.75,42.1,1.44,42.1
17-May,23,14597.7105,368.35,39.63,1.46,39.63
17-May,24,16178.1975,403.95,40.05,1.48,40.05
17-May,25,15762.978,379.1,41.58,1.5,41.58
17-May,26,17892.576,473.85,37.76,1.52,37.76
17-May,27,23825.092,686.8,34.69,1.54,34.69
17-May,28,27158.703,793.65,34.22,1.56,34.22
17-May,29,27160.25,793,34.25,1.58,34.25
17-May,30,25434.849,784.3,32.43,1.6,32.43
17-May,31,21419.504,700.9,30.56,1.63,30.56
